Heurist ID|Administrative keywords|Formulaic keywords|Honorific keywords|Religious keywords|Epithet|Collective group names|Geographic names|Person|
13846 | | | | | | | | Skaidenthes, child of, partner of, grandchild of, Pyroulas, child of, partner of, grandchild of, Tokos, child of, partner of, grandchild of, | 
13849 | | | | | | | | Paramonos, child of Markos, partner of, grandchild of, Dionysios, child of Asklepas, partner of, grandchild of, Alexandros, child of Filippos, partner of, grandchild of, Asklepides, child of Diodoros, partner of, grandchild of, | 
13855 | Chremata, | | | theos, | | | | Tiberios, Klaudios, Bakchis, child of, partner of, grandchild of, | 
13857 | Gerousiastes, | Agathe tyche, Eutychos, | | bomos, | | | | Antonios, Gemellos, child of, partner of, grandchild of, Bales (Ouales, Valens), Euangelos, child of, partner of, grandchild of, | 
13861 | Gerousia, Argyrotamias, | Chaire, | | Hera, Asklepius, Heracles, | | | | Demetrios, child of Asklepas, partner of, grandchild of, | 
13863 | | | | naos, Thea Syria, Dioskuroi, | | | | Artemidoros, child of Moukas, partner of, grandchild of, | 
13865 | | | | | | | | Pyrousala, child of, partner of, grandchild of, Titos, child of, partner of, grandchild of, | 
13866 | Polis, | Sema, Keimai, | | Moirai, theos, Nike, | | | | Hermogenes, child of, partner of, grandchild of, Demosthines, child of, partner of, grandchild of, | 
13870 | | | | | | | | Theudas, child of, partner of, grandchild of, Kopryllos, child of, partner of, grandchild of, | 
13874 | | Mneias, Charin, | | | | | | Gaios, Kerdolas, child of, partner of, grandchild of, Beros, child of, partner of, grandchild of, | 
14162 | Demos, Boule, Presbys, Basileus, Politai, Polis, | Dedochthai, Telamon, | Epainesai, Proxenos, Eisplous and ekplous, Asylia, Efodos, | Apollo, hieron, | | Byzantios, | | Antiochos, child of, partner of, grandchild of, Eudamos, child of Nikon, partner of, Seleukeios, grandchild of, | 
14166 | Boule, Demos, Strategos, Psefisma, Presbeia, Polis, Nomos, Agon, Grammateus, | Edoxen, Dedochthai, Telamon, | Stefanos, Epainesai, Stefanosai, Eisplous and ekplous, Asylia, Efodos, Proxenos, | Dionysia, | | Milatioi, Byzantios, | | Apollonides, child of Memnon, partner of, grandchild of, Kaunios, child of Aristokles, partner of, grandchild of, | 
14172 | Demos, Boule, Strategos, Patris, Polis, Emporion, Bouleuterion, Psefisma, | | Proxenia, Euergesia, Epainesai, | | | Byzantios, | Pontos, | Orontas, child of Ababos, partner of, Olbiopolites, grandchild of, | 
14178 | Presbys, Boule, | | Euergetes, Stefanos, | | | | | Antigonos, child of, partner of, grandchild of, Demetrios, child of, partner of, grandchild of, | 
14181 | Demos, Basileus, | | | | | Byzantios, | | Antigonos, child of, partner of, grandchild of, | 
14182 | Demos, Basileus, | | | | | Byzantios, | | Demetrios, child of, partner of, grandchild of, | 
14183 | | | | Nereus, Nymfai, Nereidai, | | | | | 
14187 | | | Stefanosai, | Hermes, Heracles, Bosporia, | | | | Olympiodoros, child of Mendidoros, partner of, grandchild of, | 
14191 | | | | Theoi apotropaioi kai alexikakoi, | | | | | 
14194 | | Agathe tyche, | | daimon, | | | | | 
14195 | | | | | | | | | 
14197 | | | | | | | | | 
14229 | | | | Isis, | | | | Epikrate, child of Dionysios, partner of, grandchild of, | 
14232 | | | | Great Mother, | Mamouzene, | | | Akka, child of Apollonios, partner of, grandchild of, | 
14237 | | | | | | | | Menios, child of Menios, partner of, grandchild of, | 
14239 | Kometai, | Telamon, | | Zeus, Sarapis / Serapis, hiereus, | Aithrios, | | | Loukios, Molios, Tertios, child of, partner of, grandchild of, Loukios, Lousios, Satorneinos, child of, partner of, grandchild of, Loukios, Lousios, Loukianos, child of, partner of, grandchild of, Filiste, child of Satorneios, partner of, grandchild of, Kornelia, Markella, child of, partner of, grandchild of, Kornelios, Asklepiades, child of, partner of, grandchild of, Loukios, Tossios, Rhoufos (Roufos), child of, partner of, grandchild of, Loukios, Molios, Tertianos, Leukios, Epafroditos, child of, partner of, grandchild of, Unknown, child of Moschos, partner of, grandchild of, Kaipion, child of Theofilos, partner of, grandchild of, Lousia, Theodora, child of, partner of, grandchild of, Epiktetos, child of, partner of, grandchild of, Dionysios, child of, partner of, grandchild of, Elpis, child of, partner of, grandchild of, Tertia, child of Apollonides, partner of, grandchild of, Markellos, child of Eisidotos, partner of, grandchild of, Filete, child of, partner of, grandchild of, Filippos, child of, partner of, grandchild of, Kornelios, Soterichos, child of, partner of, grandchild of, Plautios, Thallios, child of, partner of, grandchild of, | 
14264 | | | | Zeus, | Enaulios, | | | Heris, child of Melifthongos, partner of, grandchild of, | 
14270 | | Anetheken, | | Zeus, | Komatikos, | | | Trofimos, child of Dionysios, partner of, grandchild of, | 
14274 | Kometai, | Telamon, Anetheken, | | Zeus, | Komatikos, | Delkanoi, | | Aglaos, child of Aglaos, partner of, grandchild of, Filon, child of Apollonios, partner of, grandchild of, Metrodoros, child of Lasios, partner of, grandchild of, | 
14281 | Kometai, Kome, | Anetheken, | | Zeus, | Komatikos, | Delkanoi, | | | 
14282 | | | | Zeus, | Hypsistos, | | | Makedonis, child of, partner of, grandchild of, Aromatis, child of, partner of, grandchild of, | 
14287 | | Euchen, | | heros, | Stomianos, | | | Dionysis, child of Neikon, partner of, grandchild of, | 
14291 | | | | heros, | Stomianos, | | | | 
14292 | | | | heros, | Stomianos, | | | | 
14293 | | Euchen, | | heros, | Stomianos, | | | Aristoboulos, child of Menis, partner of, grandchild of, | 
14294 | | | | heros, | Stomianos, | | | [?]usous, child of Theofilos, partner of, grandchild of, Filomenos, child of, partner of, grandchild of, | 
14300 | Gymnasiarches, | Agathe tyche, | | Dionysus, Mystai, | Kallon, | | Philokterea, | Rhoufos (Roufos), child of Diodoros, partner of, grandchild of, | 
14304 | | Agathe tyche, | | Mystai, Dionysus, | Kallon, | | | Semnos, child of, partner of, grandchild of, Lollia, Katylle, child of, partner of, grandchild of, | 
14308 | Gymnasiarches, | Charin, | | archiereus, Mystai, Dionysus, | Kallon, | | | Dionysios, child of Dionysios, partner of, grandchild of, Soterichos, child of Ariston, partner of, grandchild of, Semnos, child of Lollia, partner of, grandchild of, Lollia, Katylle, child of, partner of, grandchild of, | 
14312 | Gymnasiarches, | | | Mystai, Dionysus, | Kallon, | | | Lollia, Katylle, child of Kointos, partner of, grandchild of, Krispeina, child of Aischylos, partner of, grandchild of, | 
14316 | | | | Mystai, Dionysus, | Kallon, | | | Lollia, Katylle, child of, partner of, grandchild of, Gaios, Ioulios, child of, partner of, Italikos, grandchild of, | 
14319 | Gymnasiarches, | Charin, | | Mystai, Dionysus, | Kallon, | | | Poplios, Memmios, Plautianos, Matrodoros, child of, partner of, grandchild of, Diodoros, child of Kointos, partner of, grandchild of, Stallia, Preima, child of, partner of, grandchild of, | 
14326 | | | | archiereus, | | | | Poplios, Memmios, Plautianos, Matrodoros, child of, partner of, grandchild of, | 
14327 | Tamias, | | Euergesia, | Thiasotes, Dionysus, | Parabolos, | | | Potamon, child of Menodotos, partner of, grandchild of, Timogenes, child of Timogenes, partner of, grandchild of, Menodotos, child of Timogenes, partner of, grandchild of, Chrysion, child of Menios, partner of, grandchild of, Potamon, child of Potamon, partner of, grandchild of, | 
14336 | | | | Dionysus, | Dionysobolos, | | | Ouoloseia, Klaudiane, child of, partner of, grandchild of, | 
14341 | | | | Mystai, Thiasotes, | | | | | 
14342 | | | Stefanosai, | Mystai, | | | | Unknown, child of Hekataios, partner of, grandchild of, | 
14344 | | Eucharisterion, | | | | | | | 
14345 | | | | | | | | | 
14346 | | | | | | | | | 
14347 | | | | | | | | (emperor Septimius Severus), Loukios, Septimios, Severos (Seueros, Seberos, Seoueros), Pertinax, child of, partner of, grandchild of, | 
14348 | | | | | | | | Aurelios, child of Dinias, partner of, grandchild of, | 
14349 | | Agathe tyche, | | | | | | | 
14350 | | | | | | | | | 
14351 | | | | | | | | | 
14352 | | | | | | | | | 
14353 | | | | | | | | | 
14354 | | | | | | | | | 
14355 | | | | | | | | Artemidoros, child of, partner of, grandchild of, | 
14356 | | | | | | | | | 
14357 | | | | | | | | | 
14358 | | | | | | Byzantios, | | | 
14359 | | | | | | Byzantios, | | | 
14360 | | | | | | | | | 
14361 | | | | | | | | | 
14362 | | | | | | | | Damofon, child of Menon, partner of, grandchild of, | 
14365 | | | | | | | | Thrason, child of Kefalion, partner of, grandchild of, | 
14368 | | | | | | | | Arkesilas, child of Heroichos, partner of, grandchild of, | 
14372 | | | | | | | | Kleo, child of Dionysios, partner of, grandchild of, | 
14374 | | | | | | | | Matro, child of Simos, partner of, grandchild of, | 
14376 | | | | | | | | Eupalinos, child of Dion, partner of, grandchild of, | 
14379 | | | | | | | | Nikandros, child of Nymfaratos, partner of, grandchild of, | 
14382 | | | | | | | | Amfiklea, child of Filiskos, partner of, grandchild of, | 
14385 | | | | | | | | Matro, child of Eufanes, partner of, grandchild of, | 
14387 | | | | | | | | Pasion, child of Filoxenos, partner of, grandchild of, | 
14389 | | | | | | | | Theufanes, child of Herakon, partner of, grandchild of, | 
14392 | | | | | | | | Matris, child of Archias, partner of, grandchild of, | 
14394 | | | | | | | | Choirina, child of Olympos, partner of, grandchild of, | 
14396 | | | | | | | | Monimos, child of Matrodoros, partner of, grandchild of, | 
14398 | | | | | | | | Syros, child of Hermogenes, partner of, grandchild of, Eutaxia, child of Syros, partner of, grandchild of, | 
14402 | | | | | | | | Faikon, child of Artemidoros, partner of, Kallatianos, grandchild of, | 
14406 | | | | | | | | Fila, child of Simias, partner of, grandchild of, | 
14409 | | | | | | | | Eukleon, child of Meniskos, partner of, grandchild of, | 
14411 | | | | | | | | Menios, child of Damas, partner of, grandchild of, | 
14413 | | | | | | | | Menothea, child of Menakon, partner of, grandchild of, | 
14417 | | | | | | | | Gaukion, child of Meniskos, partner of, grandchild of, | 
14420 | | | | | | | | Nea, child of Kleoboulos, partner of, grandchild of, | 
14424 | | | | | | | | Apollas, child of Apollas, partner of, grandchild of, | 
14426 | | | | | | | | Diogenes, child of Diogenes, partner of, grandchild of, | 
14427 | | Chaire, | | | | | | Eionia, child of Kallistratos, partner of, grandchild of, | 
14430 | | Chaire, | | | | | | Epiktesis, child of Botrys, partner of, grandchild of, | 
14432 | | | | | | | | Eufrosynos, child of Protos, partner of, grandchild of, | 
14435 | | | | | | Koos, | | Agathon, child of Agathon, partner of, Koos, grandchild of, | 
14438 | | | | | | | | Noumas, child of, partner of, grandchild of, | 
14441 | | | | | | | | Apollonios, child of Geron, partner of, grandchild of, | 
14444 | | Chaire, | | | | | | Aischra, child of Epinikos, partner of, grandchild of, | 
14447 | | | | | | | | Pausilla, child of Herakon, partner of, grandchild of, | 
14451 | | | | | | | | Thrason, child of Nikon, partner of, grandchild of, | 
14453 | | | | | | | | Olynpichon, child of Bakchion, partner of, grandchild of, | 
14457 | | Chaire, | | | | | | Hermias, Egnatios, child of, partner of, grandchild of, Aulos, child of, partner of, grandchild of, | 
14461 | | | | | | | | Xystos, child of Dionysios, partner of, grandchild of, | 
14464 | | | | | | | | Apfoution, child of Apfos / Apfous, partner of, grandchild of, | 
14467 | | Chaire, | | | | | | Zopyros, child of Apollodoros, partner of, grandchild of, | 
14469 | | | | | | | | [?]apres, child of Apollonios, partner of, grandchild of, | 
14472 | | | | | | | | Protion, child of Aineos, partner of, grandchild of, | 
14478 | | | | | | | | [?]os, child of Firmos, partner of, grandchild of, | 
14481 | | | | | | | | Markos, Ouenoleios, child of Markos, partner of, grandchild of, | 
14484 | | | | | | | | Apollonidas, child of Menios, partner of, grandchild of, | 
14487 | Apeleutheros, | | | | | | | Zosimos, child of Agalleas, partner of, grandchild of, | 
14490 | | | | | | | | Dionysios, child of Diafanes, partner of, grandchild of, | 
14493 | | Parodita,Parodeita, Chaire, | | | | | | Tyrannos, child of Gorgias, partner of, grandchild of, | 
14495 | | | | | | | | Glykon, child of Moukaporis, partner of, grandchild of, | 
14497 | | | | | | | | Bakchios, child of Konnion, partner of, grandchild of, | 
14500 | | | | | | | | Epafrodeitos, child of Diodoros, partner of, grandchild of, | 
14502 | | | | | | | | Menofilos, child of Gauros, partner of, grandchild of, | 
14504 | | | | | | | | Aneiketos, child of Aneiketos, partner of, grandchild of, | 
14506 | | | | | | | | Eufronios, child of Neikon, partner of, grandchild of, | 
14509 | | | | | | | | Kothon, child of Menekrates, partner of, grandchild of, | 
14512 | | | | | | | | Apfos / Apfous, child of Menas, partner of, grandchild of, | 
14514 | | | | | | | | Apollofanion, child of Apollofanion, partner of, grandchild of, | 
14516 | | | | | | | | Filomousos, child of Sousos, partner of, grandchild of, | 
14518 | | | | | | | | Teime[?], child of, partner of, grandchild of, | 
14521 | | | | | | | | [?]nis, child of Kolles, partner of, grandchild of, | 
14525 | | | | | | | | [?]okeios, child of, partner of, grandchild of, | 
14528 | | | | | | | | Zoilos, child of Glykon, partner of, grandchild of, | 
14530 | | Chaire, | | | | | | Nemerios, Kaios, Skeua, child of Nemerios, partner of, grandchild of, | 
14535 | | | | | | | | Eisidoros, child of Apollonios, partner of, grandchild of, | 
14538 | | | | | | | | Agathangelos, child of Apollonios, partner of, grandchild of, | 
14541 | | | | | | | | | 
14542 | | | | | | | | Menandros, child of Afrodisios, partner of, grandchild of, | 
14545 | Polis, | Mnema,Mneme, | | Musai /Mousai, | | Bithynoi, | Byzantion, | Theodoros, child of Domitios, partner of, grandchild of, Theodoros, child of Epikrates, partner of, Bithynoi, grandchild of, Loukoullos, child of, partner of, grandchild of, | 
14605 | | | | Musai /Mousai, | | | Europa, | | 
14606 | | | | | | | | | 
14607 | | | | | | | | | 
14608 | | | | | | | | Asklapiadas, child of Nikanor, partner of, grandchild of, Damokades, child of Nikanor, partner of, grandchild of, Apollodoros, child of Nikanor, partner of, grandchild of, | 
14609 | | | | | | | | Matron, child of Apollonios, partner of, grandchild of, Apollonios, child of Apollonios, partner of, grandchild of, | 
14610 | | | | | | | | Menas, child of Menothemis, partner of, grandchild of, | 
14611 | | | | | | | | Kointos, Anikios, child of Markos, partner of, grandchild of, Markos, Anikios, child of Markos, partner of, grandchild of, Markos, child of Anikios, partner of, grandchild of, Kointos, Anikios, child of Kointos, partner of, grandchild of, | 
14612 | | | | | Iatreine, | | | Mousa, child of Agathokles, partner of, grandchild of, | 
14613 | | | | | | | | Arete, child of Filemon, partner of, grandchild of, | 
14614 | | | | | | | | [?]an, child of Eros, partner of, grandchild of, | 
14615 | | | | | | | | Areskousa, child of Gorgias, partner of, grandchild of, | 
14616 | | | | | | | | Tyche, child of Metrodoros, partner of, grandchild of, | 
14617 | | Chaire, | | | | | | Hygeia, child of Eukleon, partner of, grandchild of, | 
14618 | | | | | | | | Kratea, child of Artemidoros, partner of, grandchild of, | 
14619 | | Chaire, | | | | | | | 
14620 | | | | | | | | Kokkeia, Preima, child of, partner of, grandchild of, | 
14621 | | Chaire, | | | | | | Unknown, child of Moschion, partner of, grandchild of, Bassos, child of, partner of, grandchild of, | 
14622 | | | | | | | | | 
14623 | | | | | | | | Glykea, child of Herakon, partner of, grandchild of, | 
14624 | | | | | | | | Markia, child of Dionysios, partner of, grandchild of, | 
14625 | | | | | | | | Kornelia, child of Maximos, partner of, grandchild of, | 
14626 | | | | | | | | Satorneina, child of Filon, partner of, grandchild of, | 
14627 | | | | | | | | Flabia (Flavia), child of, partner of, grandchild of, | 
14628 | | | | | | | | Damokratia, child of Glaukios, partner of, grandchild of, | 
14629 | | | | | | | | Strouthion, child of Herios, partner of, grandchild of, | 
14630 | | | | | | | | Plathis, child of Eubios, partner of, grandchild of, | 
14631 | | | | | | | | Anaxo, child of Lykourgos, partner of, grandchild of, Olympias, child of Apollonios, partner of, grandchild of, Kleo, child of Lykourgos, partner of, grandchild of, | 
14632 | | | | | | | | Menandros, child of Menandros, partner of, grandchild of, Goukousa, child of Menandros, partner of, grandchild of, | 
14633 | | | | | | | | Sostrata, child of Damofilos, partner of, grandchild of, Damofilos, child of Damofilos, partner of, grandchild of, | 
14634 | | | | | | | | Kriton, child of Apollonios, partner of, grandchild of, | 
14635 | | Mnema,Mneme, Charin, | | | | | | | 
