Heurist ID,Geolocation,Start Year,End Year
3243,POINT(24.1502 43.09186),,
3244,POINT(24.1502 43.09186),,
3245,POINT(24.1502 43.09186),,
3247,POINT(24.1502 43.09186),,
3248,POINT(24.1502 43.09186),,
3249,POINT(24.1502 43.09186),,
3250,POINT(24.1502 43.09186),,
3251,POINT(24.1502 43.09186),,
3252,POINT(24.1502 43.09186),,
3253,POINT(24.1502 43.09186),,
3254,POINT(24.1502 43.09186),,
3255,POINT(24.1502 43.09186),,
3256,POINT(24.1502 43.09186),,
3257,POINT(24.1502 43.09186),,
3259,POINT(24.1502 43.09186),,
3260,POINT(24.1502 43.09186),,
3261,POINT(24.1502 43.09186),,
3263,POINT(24.1502 43.09186),,
3265,POINT(24.1502 43.09186),,
3267,POINT(24.1502 43.09186),,
3269,POINT(24.1502 43.09186),,
3270,POINT(24.1502 43.09186),,
3271,POINT(24.1502 43.09186),,
3272,POINT(24.1502 43.09186),,
3273,POINT(24.1502 43.09186),,
3274,POINT(24.1502 43.09186),,
3275,POINT(24.1502 43.09186),,
3276,POINT(24.1502 43.09186),,
3277,POINT(24.1502 43.09186),,
3278,POINT(24.1502 43.09186),,
3279,POINT(24.1502 43.09186),,
3280,POINT(24.1502 43.09186),,
3281,POINT(24.1502 43.09186),,
3282,POINT(24.1502 43.09186),,
3283,POINT(24.1502 43.09186),,
3284,POINT(24.1502 43.09186),,
3285,POINT(24.1502 43.09186),,
3286,POINT(24.1502 43.09186),,
3287,POINT(24.1502 43.09186),,
3288,POINT(24.1502 43.09186),,
3289,POINT(24.1502 43.09186),,
3290,POINT(24.1502 43.09186),,
3291,POINT(24.1502 43.09186),,
3292,POINT(24.1502 43.09186),,
3293,POINT(24.1502 43.09186),,
3294,POINT(24.1502 43.09186),,
3295,POINT(24.1983356 43.0909477),,
3296,POINT(24.1983356 43.0909477),,
3297,POINT(24.1983356 43.0909477),,
3298,POINT(24.1793909 43.164515),,
3299,POINT(24.1793909 43.164515),140,160
3300,POINT(28.3919324 43.7116634),,
3301,POINT(24.61229 43.42553),,
3302,POINT(24.6740647 43.5997659),,
3305,POINT(27.9025269 43.2053009),,
3306,POINT(27.9028702 43.2051133),100,200
3307,POINT(27.9028273 43.205082),,
3308,POINT(27.9151011 43.2002175),,
3310,POINT(27.9032135 43.2053635),,
3311,POINT(27.9172575 43.2007885),-200,-1
3312,POINT(27.9031277 43.2051758),,
3313,POINT(27.9032993 43.2052384),,
3314,POINT(27.9020977 43.2053635),,
3315,POINT(27.9027843 43.2053009),,
3316,POINT(27.9183197 43.2002332),,
3317,POINT(27.9028702 43.2051758),,
3319,POINT(27.9022694 43.2050507),,
3320,POINT(27.9178905 43.1981684),-200,-1
3322,POINT(27.9022694 43.2051758),,
3324,POINT(27.9027843 43.2052384),198,211
3326,POINT(27.9021835 43.2049881),200,300
3328,POINT(27.9020977 43.2051758),,
3329,POINT(27.9192477 43.2012655),,
3331,POINT(27.9018402 43.2051758),,
3333,POINT(27.9026985 43.2052384),,
3334,POINT(27.9025269 43.2053009),,
3335,POINT(27.9027843 43.2047379),,
3337,POINT(25.6778812 40.8665357),100,199
3339,POINT(25.6763792 40.8682557),100,299
3344,POINT(26.0321474 40.8641665),202,202
3352,POINT(26.0337782 40.8642963),-27,476
3353,POINT(26.0433054 40.8652375),180,299
3354,POINT(26.0306454 40.8629007),180,299
3357,POINT(26.0442066 40.8659191),161,180
3358,POINT(26.031332 40.8634525),100,199
3359,POINT(26.0309458 40.8624139),100,299
3360,POINT(26.0327053 40.8629332),200,399
3361,POINT(27.9031277 43.2052384),-420,-380
3362,POINT(27.8851676 43.2144813),-420,-380
3363,POINT(27.8861332 43.1891577),-420,-380
3364,POINT(27.9021835 43.2054261),-420,-380
3365,POINT(27.9025269 43.2052384),-420,-380
3366,POINT(27.902956 43.2049881),-420,-380
3368,POINT(27.9168624 43.2029462),-420,-380
3369,POINT(27.9183412 43.2003896),-400,-300
3371,POINT(27.903471 43.2053635),-400,-300
3372,POINT(27.9183841 43.2002645),-400,-300
3373,POINT(27.9031277 43.2051758),-400,-300
3374,POINT(27.9023552 43.2051133),-300,-200
3376,POINT(27.9023552 43.2052384),-120,-80
3377,POINT(27.9021192 43.2054182),,
3378,POINT(27.9147363 43.2030017),,
3379,POINT(27.9162598 43.2054104),,
3381,POINT(27.9124618 43.2041904),,
3386,POINT(27.9035568 43.2051133),,
3388,POINT(27.9117966 43.1997639),,
3389,POINT(27.9032993 43.2055512),,
3392,POINT(24.6740647 43.5997659),,
3393,POINT(24.6740647 43.5997659),,
3394,POINT(24.6740647 43.5997659),,
3395,POINT(24.4853245 43.6946155),185,215
3397,POINT(24.4853245 43.6946155),400,599
3398,POINT(24.7141906 43.1369534),,
3399,POINT(25.0037647 43.3399075),,
3401,POINT(26.0314608 40.8642639),400,499
3402,POINT(26.0319328 40.8632577),500,599
3404,POINT(26.0309887 40.8632577),-27,284
3405,POINT(26.0441637 40.8659515),300,399
3406,POINT(26.0312462 40.863063),300,499
3407,POINT(25.873962 40.8457193),100,199
3409,POINT(25.8724165 40.8447554),202,202
3410,POINT(25.8719873 40.8439762),80,120
3411,POINT(25.9047318 40.877699),1,199
3414,POINT(25.846917 40.8519185),27,284
3415,POINT(26.1157452 40.8689836),-250,-200
3416,POINT(26.1162615 40.8688399),-27,284
3417,POINT(26.1714935 40.8939213),59,63
3418,POINT(26.1760426 40.8855835),235,238
3419,POINT(25.7458162 40.8480018),83,96
3422,POINT(25.7463741 40.848294),180,199
3424,POINT(25.723674 40.9772453),200,299
3425,POINT(26.4962339 41.3503325),-42,-31
3426,POINT(26.4962769 41.3495915),100,299
3428,POINT(26.4964914 41.3487539),100,199
3429,POINT(26.4950323 41.3483673),200,299
3430,POINT(26.4951611 41.3477552),161,169
3432,POINT(26.4859293 41.3491435),244,249
3433,POINT(26.4888525 41.3482707),255,259
3436,POINT(26.4974356 41.3485928),-299,-250
3438,POINT(26.4959335 41.3489794),200,299
3440,POINT(26.4952898 41.3480451),100,299
3442,POINT(26.4945173 41.3491083),-27,284
3444,POINT(26.4943027 41.3478196),-27,476
3445,POINT(26.4947748 41.3486573),-27,476
3447,POINT(26.4967918 41.3488506),-27,476
3448,POINT(26.4963627 41.3500104),-27,476
3449,POINT(26.4965343 41.3501392),-27,284
3450,POINT(26.4952898 41.3484317),499,499
3452,POINT(26.4917278 41.3481096),501,501
3455,POINT(26.5750694 41.3457577),100,299
3456,POINT(26.295433 41.1559104),100,299
3457,POINT(26.2285709 41.5934929),100,299
3458,POINT(26.2267685 41.591182),100,199
3459,POINT(26.3330269 41.6294296),-27,476
3460,POINT(25.4065582 41.1224394),-99,99
3461,POINT(25.4065582 41.1224394),-27,476
3462,POINT(25.4065275 41.1214892),100,199
3463,POINT(25.4035234 41.1208102),1,99
3464,POINT(25.4066133 41.1217155),-399,-300
3465,POINT(24.8883247 41.1370375),-499,-300
3466,POINT(25.4041672 41.1217801),-499,-300
3467,POINT(24.8864365 41.1371668),-27,476
3468,POINT(25.4065582 41.1224394),100,299
3469,POINT(25.4065582 41.1224394),-27,284
3470,POINT(25.4034805 41.1237198),-27,476
3471,POINT(25.4065582 41.1224394),,
3472,POINT(25.4022789 41.1198404),1,99
3473,POINT(25.4026222 41.1194524),500,599
3475,POINT(25.4014206 41.1186765),542,542
3477,POINT(25.4029655 41.1206163),,
3478,POINT(25.4029655 41.1191938),400,599
3479,POINT(25.4000473 41.1213922),400,599
3480,POINT(25.4027939 41.1207456),500,599
3481,POINT(27.9035139 43.2059891),,
3482,POINT(27.9046726 43.2059891),,
3483,POINT(27.9097688 43.1997405),,
3484,POINT(27.9277611 43.2064271),,
3485,POINT(27.907269 43.2029313),,
3488,POINT(27.9042435 43.2059891),,
3489,POINT(27.9179871 43.2034084),-200,-1
3490,POINT(27.9191029 43.2028375),,
3491,POINT(27.910037 43.1998108),,
3492,POINT(27.9141033 43.2019929),,
3493,POINT(27.9026985 43.2052384),,
3494,POINT(27.9035568 43.2047379),,
3495,POINT(27.9051018 43.2049881),,
3496,POINT(27.9244137 43.2016096),,
3497,POINT(27.918148 43.2004365),,
3498,POINT(27.9035568 43.2049881),,
3499,POINT(27.9168391 43.2029548),,
3500,POINT(27.9220104 43.2006711),,
3501,POINT(27.9039001 43.2061768),,
3502,POINT(27.9022264 43.2061768),,
3503,POINT(27.924242 43.2029235),,
3505,POINT(27.9031277 43.2063645),,
3506,POINT(27.9219246 43.2002957),,
3507,POINT(27.8996086 43.1931),,
3509,POINT(27.9026127 43.206865),,
3510,POINT(27.9186416 43.2010231),,
3511,POINT(27.9045868 43.205864),,
3512,POINT(27.9037285 43.2063645),,
3513,POINT(27.9181802 43.200327),,
3514,POINT(27.9044151 43.2065522),,
3515,POINT(27.9093075 43.1997483),,
3516,POINT(27.9097366 43.1996701),,
3517,POINT(27.9180408 43.203424),,
3518,POINT(27.9028702 43.2060517),,
3519,POINT(27.902956 43.2066773),,
3520,POINT(27.9028702 43.2061768),,
3521,POINT(27.918191 43.2001394),,
3523,POINT(27.9025269 43.206865),,
3526,POINT(27.9038143 43.2062394),,
3527,POINT(27.9114532 43.2014532),,
3528,POINT(27.9177082 43.1995997),,
3529,POINT(27.9025269 43.2058014),,
3530,POINT(27.9040718 43.2056763),,
3531,POINT(27.9182124 43.2003505),,
3532,POINT(27.9040718 43.2057389),,
3533,POINT(27.9051876 43.2060517),,
3534,POINT(27.9160452 43.1987941),,
3535,POINT(27.903986 43.2061768),101,200
3536,POINT(27.9054451 43.2065522),,
3537,POINT(27.9047585 43.2061142),,
3539,POINT(27.9037285 43.2062394),,
3542,POINT(27.9021835 43.2055512),,
3543,POINT(27.9023552 43.2059891),,
3544,POINT(27.902956 43.2052384),-200,-1
3545,POINT(27.9037285 43.2063019),-200,-1
3546,POINT(27.9164314 43.1956656),-200,-1
3547,POINT(27.9031277 43.2056138),-200,-1
3548,POINT(27.9202616 43.1998812),-200,-1
3549,POINT(27.9040718 43.2064271),,
3550,POINT(27.9032135 43.2061142),-20,-20
3551,POINT(27.9118609 43.2027828),,
3552,POINT(27.9020119 43.2056763),,
3553,POINT(27.9208088 43.2097427),,
3554,POINT(27.8833866 43.1799501),,
3556,POINT(27.9036427 43.205864),,
3557,POINT(27.9030418 43.2062394),,
3558,POINT(27.8968728 43.2140747),,
3559,POINT(27.9016685 43.2068024),,
3560,POINT(25.235424 43.3018833),,
3562,POINT(25.5895185 43.2450152),136,136
3565,POINT(25.5895185 43.2450152),137,137
3567,POINT(25.5895185 43.2450152),138,140
3571,POINT(27.9091787 43.2059266),,
3573,POINT(27.904501 43.2061142),,
3575,POINT(25.5895185 43.2450152),147,161
3576,POINT(25.5895185 43.2450152),160,161
3580,POINT(27.9193068 43.207647),,
3581,POINT(27.9047585 43.2054886),,
3583,POINT(27.9051876 43.2060517),,
3584,POINT(27.9061317 43.2059266),,
3585,POINT(27.9372025 43.2126829),,
3586,POINT(27.9051876 43.2060517),,
3587,POINT(27.9067326 43.205864),,
3588,POINT(27.9109168 43.2012499),,
3591,POINT(27.9051876 43.2060517),101,200
3593,POINT(27.9040718 43.2059891),,
3594,POINT(27.9049301 43.2050507),,
3595,POINT(27.9043293 43.2063019),,
3596,POINT(27.9052734 43.2064271),,
3597,POINT(27.904501 43.2061768),,
3598,POINT(27.917735 43.2106889),101,200
3599,POINT(27.904501 43.2059266),,
3600,POINT(27.9185128 43.2002254),,
3601,POINT(27.9214525 43.206646),,
3602,POINT(27.9042435 43.2064271),,
3605,POINT(27.924993 43.2056763),,
3606,POINT(27.9054451 43.205864),180,220
3607,POINT(27.9035568 43.205864),,
3608,POINT(27.9042435 43.2063019),,
3609,POINT(27.902956 43.2063645),,
3610,POINT(27.903986 43.2057389),,
3611,POINT(27.9071939 43.2029235),,
3612,POINT(27.9042435 43.2061768),,
3614,POINT(27.9048443 43.2061142),,
3615,POINT(27.902956 43.2060517),,
3616,POINT(27.902956 43.2058014),,
3617,POINT(27.9039001 43.2059891),100,299
3618,POINT(27.904501 43.2059891),,
3619,POINT(27.9036427 43.2060517),,
3622,POINT(27.929306 43.2064896),,
3623,POINT(27.9276752 43.2071778),,
3625,POINT(27.9198003 43.1992164),,
3626,POINT(27.9051018 43.2058014),,
3627,POINT(27.9126334 43.1994824),,
3628,POINT(27.9042435 43.2061142),,
3629,POINT(27.9023552 43.2062394),,
3630,POINT(27.9046726 43.2061142),,
3631,POINT(27.9184055 43.1962287),,
3632,POINT(27.9099298 43.1994041),,
3633,POINT(27.9218173 43.2078659),,
3634,POINT(27.9040718 43.2061142),,
3635,POINT(27.9125798 43.202728),,
3637,POINT(27.9163027 43.2020632),,
3639,POINT(27.9038143 43.2061768),,
3640,POINT(27.902441 43.2056763),,
3641,POINT(27.9033852 43.2061768),,
3642,POINT(27.9042435 43.2062394),,
3643,POINT(27.9181051 43.2003114),,
3644,POINT(27.9043293 43.2059266),,
3645,POINT(27.9046726 43.2052384),,
3646,POINT(27.904501 43.2061142),,
3647,POINT(27.9049301 43.2060517),,
3648,POINT(27.904501 43.2055512),,
3651,POINT(27.9037285 43.2063645),,
3652,POINT(27.924757 43.203424),,
3653,POINT(27.9180408 43.2034084),,
3654,POINT(27.9044151 43.2059266),,
3655,POINT(27.9039001 43.2061768),,
3656,POINT(27.9043293 43.2060517),,
3658,POINT(27.904501 43.2059891),,
3659,POINT(27.903986 43.205864),,
3660,POINT(27.9161096 43.2004365),,
3661,POINT(27.9054451 43.2058014),,
3662,POINT(27.903471 43.2061142),,
3663,POINT(27.904501 43.2061768),,
3664,POINT(27.9155087 43.2032989),,
3665,POINT(27.9065609 43.2007337),,
3666,POINT(27.9044151 43.2073029),,
3667,POINT(27.9035568 43.2059266),,
3669,POINT(25.5895185 43.2450152),145,161
3671,POINT(25.5895185 43.2450152),159,159
3672,POINT(25.5895185 43.2450152),130,161
3675,POINT(25.5895185 43.2450152),161,161
3676,POINT(25.5895185 43.2450152),161,161
3677,POINT(25.5895185 43.2450152),161,161
3678,POINT(25.5895185 43.2450152),187,193
3679,POINT(25.5895185 43.2450152),187,193
3680,POINT(25.5895185 43.2450152),177,183
3682,POINT(25.5541563 43.1999829),176,192
3684,POINT(25.5895185 43.2450152),184,185
3687,POINT(25.5895185 43.2450152),198,198
3691,POINT(25.5895185 43.2450152),198,201
3693,POINT(25.5895185 43.2450152),198,198
3694,POINT(25.5895185 43.2450152),198,198
3695,POINT(25.5895185 43.2450152),198,201
3696,POINT(25.5895185 43.2450152),202,205
3698,POINT(25.5895185 43.2450152),202,205
3699,POINT(25.5895185 43.2450152),202,205
3700,POINT(25.5895185 43.2450152),202,205
3701,POINT(25.5895185 43.2450152),198,209
3703,POINT(25.5895185 43.2450152),198,209
3704,POINT(25.5895185 43.2450152),198,209
3705,POINT(25.5895185 43.2450152),209,209
3707,POINT(25.5895185 43.2450152),209,211
3708,POINT(25.5895185 43.2450152),209,212
3709,POINT(25.5895185 43.2450152),209,212
3710,POINT(25.5895185 43.2450152),209,212
3711,POINT(25.5895185 43.2450152),212,212
3715,POINT(25.5895185 43.2450152),212,212
3717,POINT(25.5895185 43.2450152),212,212
3718,POINT(25.5895185 43.2450152),193,217
3719,POINT(25.5895185 43.2450152),198,217
3720,POINT(25.5895185 43.2450152),222,235
3721,POINT(25.5895185 43.2450152),236,238
3723,POINT(25.5895185 43.2450152),232,232
3725,POINT(25.5895185 43.2450152),234,234
3730,POINT(25.58952 43.24502),239,240
3733,POINT(25.5895185 43.2450152),238,241
3736,POINT(25.5699491 43.2202516),,
3737,POINT(25.56995 43.22025),241,244
3740,POINT(25.4603004 43.3169351),275,300
3743,POINT(27.9042006 43.2070527),-220,-100
3746,POINT(27.9029989 43.2064896),,
3747,POINT(27.9045439 43.2068337),,
3748,POINT(27.904973 43.2061142),,
3749,POINT(27.9043722 43.206865),,
3750,POINT(27.9044151 43.2064583),,
3751,POINT(27.9049301 43.2063019),,
3752,POINT(27.9061747 43.2059578),,
3753,POINT(27.906003 43.2054573),,
3754,POINT(27.904501 43.2065522),,
3755,POINT(27.9183626 43.2002645),100,299
3759,POINT(27.9050159 43.2062707),,
3762,POINT(27.9043722 43.2061455),,
5042,POINT(25.621233 43.1848396),201,300
5060,POINT(25.5895185 43.2450152),,
5063,POINT(25.5895185 43.2450152),,
5065,POINT(25.5895185 43.2450152),,
5066,POINT(25.5895185 43.2450152),,
5067,POINT(25.5895185 43.2450152),,
5068,POINT(25.7169342 43.1069988),138,161
5070,POINT(25.5895185 43.2450152),,
5071,POINT(25.5895185 43.2450152),,
5072,POINT(25.5895185 43.2450152),,
5073,POINT(25.5895185 43.2450152),,
5074,POINT(25.5895185 43.2450152),,
5893,POINT(27.9018402 43.2076626),,
5895,POINT(27.9184484 43.2003896),,
5896,POINT(27.9047799 43.2072091),,
5899,POINT(27.9004669 43.2077877),,
5901,POINT(27.9042864 43.2079598),,
5902,POINT(27.9182768 43.2003896),,
5906,POINT(27.9044795 43.207819),,
5908,POINT(27.9041791 43.2084603),,
5909,POINT(27.9244137 43.2037994),,
5910,POINT(27.9072261 43.2029392),,
5911,POINT(27.1238708 43.3626297),,
5913,POINT(27.9040933 43.2075375),,
5915,POINT(27.9072046 43.2028453),,
5918,POINT(27.9181051 43.1993416),,
5919,POINT(27.9178047 43.2003427),,
5920,POINT(27.9231477 43.2068806),,
5921,POINT(27.9177618 43.2004522),,
5923,POINT(27.9157019 43.2019694),,
5924,POINT(27.9041362 43.2076626),,
5925,POINT(27.9040718 43.2074593),,
5926,POINT(27.9259372 43.2052853),,
5927,POINT(27.9040933 43.2073967),,
5928,POINT(27.8899097 43.2049256),,
5929,POINT(27.9043937 43.2074124),,
5930,POINT(27.9043722 43.2076939),,
5931,POINT(27.9043937 43.2063332),,
5932,POINT(27.9042435 43.2079598),,
5933,POINT(27.8489685 43.2281945),255,260
5941,POINT(27.902441 43.2285697),150,197
5942,POINT(27.9024464 43.2285697),275,276
5946,POINT(27.9063463 43.2404197),-300,-200
5949,POINT(27.9111099 43.2522047),,
5952,POINT(27.9145432 43.2434521),,
5954,POINT(27.90905 43.2489539),,
5958,POINT(27.9506779 43.2227534),,
5961,POINT(27.9014969 43.2231912),,
5963,POINT(27.9032135 43.227444),,
5966,POINT(27.9030418 43.2286948),,
5969,POINT(27.8966904 43.2444525),,
5973,POINT(27.8901672 43.2484538),,
5976,POINT(27.9045868 43.1816478),,
5977,POINT(27.8977203 43.174888),,
5981,POINT(27.8925705 43.1756391),,
5982,POINT(27.8863907 43.1771413),,
5983,POINT(27.9052734 43.2219403),,
5985,POINT(27.9602051 43.2749557),,
5987,POINT(27.9725647 43.232447),,
5989,POINT(27.9725647 43.2351985),,
5990,POINT(27.9725647 43.2339478),,
5993,POINT(27.9784012 43.224442),,
5996,POINT(27.9784012 43.2246922),100,200
5999,POINT(28.0075836 43.2321969),,
6003,POINT(27.9354858 43.2654563),,
6006,POINT(27.845192 43.2474535),,
6010,POINT(27.8474236 43.2464531),,
6014,POINT(27.8469086 43.2469533),,
6017,POINT(27.8173828 43.259956),,
6022,POINT(27.7758408 43.249454),,
6027,POINT(27.7761841 43.2489539),,
6030,POINT(27.7768707 43.249204),,
6032,POINT(27.7751541 43.2497041),,
6035,POINT(27.7720642 43.2001706),,
6039,POINT(27.7543831 43.2053009),,
6044,POINT(27.7040863 43.1921614),,
6047,POINT(27.9360867 43.1507534),-120,-1
6053,POINT(25.5895185 43.2450152),,
6057,POINT(25.5895185 43.2450152),,
6058,POINT(25.5895185 43.2450152),198,198
6060,POINT(27.9388332 43.1642775),-100,100
6062,POINT(27.9377174 43.1639958),,
6063,POINT(27.9358292 43.1631193),,
6064,POINT(27.9344559 43.1626184),,
6067,POINT(27.9382324 43.1601141),,
6072,POINT(27.9337692 43.1613663),,
6074,POINT(27.9354858 43.1616167),,
6077,POINT(27.9320526 43.1596133),,
6083,POINT(27.9347992 43.1628689),,
6085,POINT(27.9358292 43.1626184),,
6089,POINT(27.9396057 43.1628689),,
6091,POINT(27.9351425 43.1628689),,
6094,POINT(27.9372025 43.1638705),,
6102,POINT(27.9148865 43.2141842),,
6105,POINT(27.9008102 43.2114318),,
6108,POINT(27.90802 43.2111815),139,161
6109,POINT(27.9272461 43.2161858),161,222
6111,POINT(27.90802 43.2091797),,
6112,POINT(27.9176331 43.2111815),,
6113,POINT(27.9121399 43.2131833),,
6115,POINT(27.9135132 43.2091797),,
6116,POINT(27.9148865 43.2011717),,
6119,POINT(27.9162598 43.2091797),,
6120,POINT(27.9093933 43.2051758),,
6121,POINT(27.8663063 43.0594817),,
6123,POINT(27.8678513 43.0612376),,
6124,POINT(27.8812408 42.8169365),,
6127,POINT(27.8769493 42.8354437),,
6129,POINT(27.897377 42.7156151),,
6134,POINT(25.5895185 43.2450152),161,163
6142,POINT(25.5895185 43.2450152),,
6148,POINT(25.5895185 43.2450152),,
6155,POINT(25.5895185 43.2450152),,
6161,POINT(25.621649 43.1235577),138,161
6168,POINT(25.5866646 43.2131677),,
6171,POINT(27.7217674 42.6602216),-281,-277
6173,POINT(27.7214241 42.6605372),-300,-200
6176,POINT(27.7197075 42.6611684),-300,-280
6180,POINT(27.7229691 42.6603479),-300,-200
6182,POINT(27.7227116 42.6605372),-300,-200
6184,POINT(27.7220249 42.6605372),-300,-200
6186,POINT(27.7238274 42.6601585),-220,-180
6188,POINT(27.7237415 42.6595273),-300,-200
6191,POINT(27.7235699 42.6599691),-300,-200
6193,POINT(27.7229691 42.6603479),-300,-100
6194,POINT(27.7233124 42.6600323),-200,-1
6196,POINT(27.7233982 42.6600323),-300,-200
6197,POINT(27.7362835 42.6600599),-300,-200
6198,POINT(27.7331024 42.6577954),-300,-200
6200,POINT(27.7244282 42.659906),-300,-200
6203,POINT(27.7242565 42.660411),-300,-200
6204,POINT(27.7245998 42.6598429),-300,-200
6205,POINT(27.7223682 42.6605372),-200,-100
6209,POINT(27.7309781 42.6586436),-323,-29
6210,POINT(27.7358437 42.6595904),-71,-71
6217,POINT(27.7361012 42.6595273),-500,-71
6224,POINT(27.7359295 42.6592748),-100,-1
6228,POINT(27.7242565 42.660411),-400,-301
6230,POINT(27.7358437 42.6593379),200,250
6233,POINT(27.7227974 42.6606003),-300,-200
